obs_id,location,observed_on,tmin_c,tmax_c,precip_mm,humidity_pct,wind_kph,frost_flag,source
83,,2025-07-22,18.3,23.0,0.0,74,22.9,False,VisualCrossing
84,,2025-07-23,17.3,23.7,0.0,72,21.5,False,VisualCrossing
85,,2025-07-24,17.0,23.5,0.0,72,22.5,False,VisualCrossing
86,,2025-07-25,16.7,23.3,0.0,72,23.9,False,VisualCrossing
87,,2025-07-26,17.0,23.3,0.0,69,21.9,False,VisualCrossing
88,,2025-07-27,16.8,23.2,0.0,72,21.5,False,VisualCrossing
89,,2025-07-28,17.0,24.0,0.0,73,21.8,False,VisualCrossing
90,,2025-07-29,17.3,24.8,0.0,74,24.7,False,VisualCrossing
91,,2025-07-30,17.9,25.1,0.0,71,21.5,False,VisualCrossing
92,,2025-07-31,17.8,24.9,0.0,71,20.1,False,VisualCrossing
93,,2025-08-01,17.7,24.5,0.0,73,20.1,False,VisualCrossing
94,,2025-08-02,17.5,24.3,0.0,73,20.7,False,VisualCrossing
95,,2025-08-03,17.8,25.8,0.0,72,19.6,False,VisualCrossing
96,,2025-08-04,18.0,25.5,0.0,71,18.9,False,VisualCrossing
97,,2025-08-05,18.6,26.8,0.0,70,18.0,False,VisualCrossing
98,,2025-08-06,19.1,28.0,0.0,61,19.7,False,VisualCrossing
99,,2025-08-07,19.0,28.5,0.0,63,20.1,False,VisualCrossing
100,,2025-08-08,19.5,27.3,0.0,66,19.3,False,VisualCrossing
